,hmmsearching_for,target_name,target_accession,query_name,query_accession,e-value,score,bias,best_domain_e-value,best_domain_score,best_domain_bias,exp,reg,clu,ov,env,dom,rep,inc,query_description,SAG
372,CrtY,lycopene_cycl,TIGR01789.1,AM-184-I13_AM-184-I13_contigs_AM-184-I13_NODE_17_5,-,5.3e-06,11.7,0.0,8.6e-06,11.0,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-184-I13
373,CrtY,lycopene_cycl,TIGR01789.1,AH-611-L14_AH-611-L14_contigs_AH-611-L14_NODE_14_9,-,3.8e-07,15.5,0.0,9.1e-07,14.2,0.0,1.6,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-611-L14
374,CrtY,lycopene_cycl,TIGR01789.1,AH-470-J19_AH-470-J19_contigs_AH-470-J19_NODE_8_14,-,7.8e-07,14.5,0.0,1.4e-06,13.6,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-470-J19
375,CrtY,lycopene_cycl,TIGR01789.1,AM-216-F22_AM-216-F22_contigs_AM-216-F22_NODE_15_2,-,3.2e-06,12.4,0.0,1.1e-05,10.7,0.0,1.8,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-216-F22
376,CrtY,lycopene_cycl,TIGR01789.1,AM-216-F22_AM-216-F22_contigs_AM-216-F22_NODE_26_3,-,1.3e-05,10.4,0.0,1.9e-05,9.9,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-216-F22
377,CrtY,lycopene_cycl,TIGR01789.1,AH-982-I09_AH-982-I09_contigs_AH-982-I09_NODE_7_2,-,5.3e-06,11.7,0.0,7.9e-06,11.1,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-982-I09
378,CrtY,lycopene_cycl,TIGR01789.1,AH-888-L22_AH-888-L22_contigs_AH-888-L22_NODE_2_25,-,2.1e-07,16.3,0.0,7.5e-07,14.5,0.0,1.8,3,0,0,3,3,3,1,JCVI: lycopene beta-cyclase CrtY,AH-888-L22
379,CrtY,lycopene_cycl,TIGR01789.1,AH-611-F04_AH-611-F04_contigs_AH-611-F04_NODE_1_13,-,9.8e-06,10.8,0.0,1.5e-05,10.2,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-611-F04
380,CrtY,lycopene_cycl,TIGR01789.1,AH-573-A17_AH-573-A17_contigs_AH-573-A17_NODE_8_12,-,2.1e-06,13.0,0.1,3e-06,12.5,0.1,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-573-A17
381,CrtY,lycopene_cycl,TIGR01789.1,AH-613-M11_AH-613-M11_contigs_AH-613-M11_NODE_2_4,-,6.1e-06,11.5,0.0,9.6e-06,10.9,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-613-M11
382,CrtY,lycopene_cycl,TIGR01789.1,AM-286-F05_AM-286-F05_contigs_AM-286-F05_NODE_7_9,-,1.6e-06,13.4,0.0,3.3e-06,12.4,0.0,1.5,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-286-F05
383,CrtY,lycopene_cycl,TIGR01789.1,AM-286-F05_AM-286-F05_contigs_AM-286-F05_NODE_7_20,-,1.6e-06,13.5,0.0,2.4e-06,12.8,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-286-F05
384,CrtY,lycopene_cycl,TIGR01789.1,AH-735-I22_AH-735-I22_contigs_AH-735-I22_NODE_4_5,-,1.2e-06,13.8,0.0,1.7e-06,13.3,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-735-I22
385,CrtY,lycopene_cycl,TIGR01789.1,AH-735-I22_AH-735-I22_contigs_AH-735-I22_NODE_5_18,-,2e-06,13.1,0.0,3.2e-06,12.4,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-735-I22
386,CrtY,lycopene_cycl,TIGR01789.1,AM-334-P15_AM-334-P15_contigs_AM-334-P15_NODE_1_55,-,5.6e-06,11.6,0.0,8.6e-06,11.0,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-334-P15
387,CrtY,lycopene_cycl,TIGR01789.1,AM-201-E11_AM-201-E11_contigs_AM-201-E11_NODE_14_5,-,3.7e-06,12.2,0.0,1.1e-05,10.7,0.0,1.7,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-201-E11
388,CrtY,lycopene_cycl,TIGR01789.1,AM-334-B22_AM-334-B22_contigs_AM-334-B22_NODE_2_38,-,7.2e-06,11.3,0.0,1.1e-05,10.7,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-334-B22
389,CrtY,lycopene_cycl,TIGR01789.1,AM-247-M19_AM-247-M19_contigs_AM-247-M19_NODE_11_11,-,3.1e-06,12.5,0.0,4.4e-06,12.0,0.0,1.1,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-247-M19
390,CrtY,lycopene_cycl,TIGR01789.1,AM-216-O05_AM-216-O05_contigs_AM-216-O05_NODE_4_12,-,1.2e-06,13.8,0.0,1.7e-06,13.3,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-216-O05
391,CrtY,lycopene_cycl,TIGR01789.1,AH-611-P07_AH-611-P07_contigs_AH-611-P07_NODE_2_18,-,1.3e-06,13.8,0.0,1.8e-06,13.2,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-611-P07
392,CrtY,lycopene_cycl,TIGR01789.1,AM-201-A20_AM-201-A20_contigs_AM-201-A20_NODE_10_5,-,4e-06,12.1,0.0,6.1e-06,11.5,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-201-A20
393,CrtY,lycopene_cycl,TIGR01789.1,AM-201-O16_AM-201-O16_contigs_AM-201-O16_NODE_2_39,-,4e-07,15.4,0.0,9.1e-07,14.2,0.0,1.6,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-201-O16
394,CrtY,lycopene_cycl,TIGR01789.1,AM-201-O16_AM-201-O16_contigs_AM-201-O16_NODE_10_3,-,2.8e-06,12.6,0.0,4e-06,12.1,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-201-O16
395,CrtY,lycopene_cycl,TIGR01789.1,AM-187-K08_AM-187-K08_contigs_AM-187-K08_NODE_2_33,-,1.1e-06,13.9,0.0,2.6e-06,12.7,0.0,1.6,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-187-K08
396,CrtY,lycopene_cycl,TIGR01789.1,AM-187-K08_AM-187-K08_contigs_AM-187-K08_NODE_26_2,-,5.9e-06,11.6,0.0,9.3e-06,10.9,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-187-K08
397,CrtY,lycopene_cycl,TIGR01789.1,AH-613-I09_AH-613-I09_contigs_AH-613-I09_NODE_9_15,-,3.3e-06,12.4,0.0,6.9e-06,11.3,0.0,1.5,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-613-I09
398,CrtY,lycopene_cycl,TIGR01789.1,AH-613-I09_AH-613-I09_contigs_AH-613-I09_NODE_16_1,-,7.5e-06,11.2,0.0,1.1e-05,10.6,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-613-I09
399,CrtY,lycopene_cycl,TIGR01789.1,AM-262-O18_AM-262-O18_contigs_AM-262-O18_NODE_57_1,-,3.5e-07,15.6,0.0,4e-07,15.4,0.0,1.0,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-262-O18
400,CrtY,lycopene_cycl,TIGR01789.1,AH-888-L04_AH-888-L04_contigs_AH-888-L04_NODE_4_27,-,8.1e-07,14.4,0.0,1.2e-06,13.9,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-888-L04
401,CrtY,lycopene_cycl,TIGR01789.1,AH-888-L04_AH-888-L04_contigs_AH-888-L04_NODE_7_9,-,1.4e-05,10.4,0.0,0.00016,6.8,0.0,2.2,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-888-L04
402,CrtY,lycopene_cycl,TIGR01789.1,AH-888-L04_AH-888-L04_contigs_AH-888-L04_NODE_10_5,-,3.3e-06,12.4,0.0,6.7e-06,11.4,0.0,1.5,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-888-L04
403,CrtY,lycopene_cycl,TIGR01789.1,AM-247-L05_AM-247-L05_contigs_AM-247-L05_NODE_3_19,-,4e-06,12.1,0.0,6.6e-06,11.4,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-247-L05
404,CrtY,lycopene_cycl,TIGR01789.1,AG-538-N13_AG-538-N13_contigs_AG-538-N13_NODE_9_17,-,1.3e-05,10.4,0.0,2e-05,9.8,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AG-538-N13
405,CrtY,lycopene_cycl,TIGR01789.1,AH-735-E21_AH-735-E21_contigs_AH-735-E21_NODE_1_3,-,4.7e-06,11.9,0.0,7.3e-06,11.3,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-735-E21
406,CrtY,lycopene_cycl,TIGR01789.1,AH-735-E21_AH-735-E21_contigs_AH-735-E21_NODE_14_13,-,2e-06,13.1,0.0,6e-06,11.5,0.0,1.7,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-735-E21
407,CrtY,lycopene_cycl,TIGR01789.1,AM-334-L14_AM-334-L14_contigs_AM-334-L14_NODE_7_5,-,2.4e-06,12.8,0.0,3.7e-06,12.2,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-334-L14
408,CrtY,lycopene_cycl,TIGR01789.1,AM-288-P17_AM-288-P17_contigs_AM-288-P17_NODE_1_16,-,1.5e-19,56.3,0.0,1.2e-18,53.3,0.0,1.9,1,1,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-288-P17
409,CrtY,lycopene_cycl,TIGR01789.1,AH-473-O05_AH-473-O05_contigs_AH-473-O05_NODE_5_16,-,1.7e-06,13.3,0.0,2.4e-06,12.8,0.0,1.1,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-473-O05
410,CrtY,lycopene_cycl,TIGR01789.1,AH-473-O05_AH-473-O05_contigs_AH-473-O05_NODE_18_2,-,8.1e-07,14.4,0.0,1.4e-06,13.6,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-473-O05
411,CrtY,lycopene_cycl,TIGR01789.1,AH-991-L03_AH-991-L03_contigs_AH-991-L03_NODE_37_1,-,9e-07,14.2,0.0,9.1e-07,14.2,0.0,1.0,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-991-L03
412,CrtY,lycopene_cycl,TIGR01789.1,AH-613-N14_AH-613-N14_contigs_AH-613-N14_NODE_2_26,-,9.8e-06,10.8,0.0,1.5e-05,10.2,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-613-N14
413,CrtY,lycopene_cycl,TIGR01789.1,AM-334-M02_AM-334-M02_contigs_AM-334-M02_NODE_1_43,-,3e-06,12.5,0.1,6.1e-06,11.5,0.0,1.5,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-334-M02
414,CrtY,lycopene_cycl,TIGR01789.1,AM-334-M02_AM-334-M02_contigs_AM-334-M02_NODE_3_29,-,1.2e-06,13.8,0.0,1.7e-06,13.3,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-334-M02
415,CrtY,lycopene_cycl,TIGR01789.1,AM-118-I08_AM-118-I08_contigs_AM-118-I08_NODE_1_43,-,4.5e-07,15.3,0.0,9.1e-07,14.2,0.0,1.5,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-118-I08
416,CrtY,lycopene_cycl,TIGR01789.1,AM-118-K06_AM-118-K06_contigs_AM-118-K06_NODE_35_3,-,1.5e-06,13.5,0.0,2.4e-06,12.9,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-118-K06
417,CrtY,lycopene_cycl,TIGR01789.1,AM-334-C06_AM-334-C06_contigs_AM-334-C06_NODE_7_7,-,1.4e-05,10.3,0.0,2e-05,9.8,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-334-C06
418,CrtY,lycopene_cycl,TIGR01789.1,AM-235-D14_AM-235-D14_contigs_AM-235-D14_NODE_33_1,-,5.8e-08,18.2,0.0,8.1e-08,17.7,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-235-D14
419,CrtY,lycopene_cycl,TIGR01789.1,AM-264-E22_AM-264-E22_contigs_AM-264-E22_NODE_2_18,-,4.6e-06,11.9,0.0,6.7e-06,11.4,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-264-E22
420,CrtY,lycopene_cycl,TIGR01789.1,AH-985-K18_AH-985-K18_contigs_AH-985-K18_NODE_1_28,-,5.4e-20,57.8,0.0,2.8e-19,55.4,0.0,2.0,1,1,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-985-K18
421,CrtY,lycopene_cycl,TIGR01789.1,AH-985-K18_AH-985-K18_contigs_AH-985-K18_NODE_36_2,-,4.3e-06,12.0,0.0,6.5e-06,11.4,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-985-K18
422,CrtY,lycopene_cycl,TIGR01789.1,AM-164-D11_AM-164-D11_contigs_AM-164-D11_NODE_25_5,-,7.5e-07,14.5,0.0,1.1e-06,14.0,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-164-D11
423,CrtY,lycopene_cycl,TIGR01789.1,AM-334-N11_AM-334-N11_contigs_AM-334-N11_NODE_21_3,-,9.8e-06,10.8,0.0,1.4e-05,10.3,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-334-N11
424,CrtY,lycopene_cycl,TIGR01789.1,AH-470-M19_AH-470-M19_contigs_AH-470-M19_NODE_2_19,-,4.3e-06,12.0,0.0,7.7e-06,11.2,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-470-M19
425,CrtY,lycopene_cycl,TIGR01789.1,AH-470-M19_AH-470-M19_contigs_AH-470-M19_NODE_10_4,-,3.7e-06,12.2,0.0,5.4e-06,11.7,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-470-M19
426,CrtY,lycopene_cycl,TIGR01789.1,AH-470-M19_AH-470-M19_contigs_AH-470-M19_NODE_19_11,-,7.4e-06,11.2,0.1,1.2e-05,10.5,0.1,1.4,1,1,1,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-470-M19
427,CrtY,lycopene_cycl,TIGR01789.1,AH-470-M19_AH-470-M19_contigs_AH-470-M19_NODE_42_3,-,1.4e-09,23.5,0.0,1.6e-09,23.3,0.0,1.1,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-470-M19
428,CrtY,lycopene_cycl,TIGR01789.1,AM-243-F23_AM-243-F23_contigs_AM-243-F23_NODE_4_11,-,5.9e-06,11.6,0.0,9e-06,11.0,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-243-F23
429,CrtY,lycopene_cycl,TIGR01789.1,AM-243-F23_AM-243-F23_contigs_AM-243-F23_NODE_6_28,-,5.3e-07,15.0,0.0,1.4e-06,13.7,0.0,1.6,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-243-F23
430,CrtY,lycopene_cycl,TIGR01789.1,AM-235-B08_AM-235-B08_contigs_AM-235-B08_NODE_4_19,-,1.7e-06,13.3,0.0,2.4e-06,12.8,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-235-B08
431,CrtY,lycopene_cycl,TIGR01789.1,AM-118-P07_AM-118-P07_contigs_AM-118-P07_NODE_1_5,-,3.2e-06,12.4,0.0,8.9e-06,11.0,0.0,1.7,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-118-P07
432,CrtY,lycopene_cycl,TIGR01789.1,AH-562-M22_AH-562-M22_contigs_AH-562-M22_NODE_4_28,-,3.7e-06,12.2,0.0,6.4e-06,11.4,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-562-M22
433,CrtY,lycopene_cycl,TIGR01789.1,AH-562-M22_AH-562-M22_contigs_AH-562-M22_NODE_8_2,-,3.2e-06,12.4,0.0,4.8e-06,11.9,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-562-M22
434,CrtY,lycopene_cycl,TIGR01789.1,AH-611-D02_AH-611-D02_contigs_AH-611-D02_NODE_6_23,-,9.8e-06,10.8,0.0,1.5e-05,10.2,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-611-D02
435,CrtY,lycopene_cycl,TIGR01789.1,AH-985-I18_AH-985-I18_contigs_AH-985-I18_NODE_8_5,-,6.1e-07,14.8,0.0,2.2e-06,13.0,0.0,1.8,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-985-I18
436,CrtY,lycopene_cycl,TIGR01789.1,AM-288-O07_AM-288-O07_contigs_AM-288-O07_NODE_1_68,-,3e-06,12.5,0.0,4.3e-06,12.0,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-288-O07
437,CrtY,lycopene_cycl,TIGR01789.1,AH-473-B13_AH-473-B13_contigs_AH-473-B13_NODE_2_15,-,8.3e-06,11.1,0.0,1.3e-05,10.4,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-473-B13
438,CrtY,lycopene_cycl,TIGR01789.1,AH-473-B13_AH-473-B13_contigs_AH-473-B13_NODE_10_19,-,4.3e-07,15.3,0.0,9.9e-07,14.1,0.0,1.5,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-473-B13
439,CrtY,lycopene_cycl,TIGR01789.1,AH-473-B13_AH-473-B13_contigs_AH-473-B13_NODE_53_4,-,1.5e-06,13.5,0.0,2.2e-06,13.0,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-473-B13
440,CrtY,lycopene_cycl,TIGR01789.1,AM-121-F09_AM-121-F09_contigs_AM-121-F09_NODE_9_12,-,2.1e-06,13.0,0.1,3e-06,12.5,0.1,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-121-F09
441,CrtY,lycopene_cycl,TIGR01789.1,AG-538-J23_AG-538-J23_contigs_AG-538-J23_NODE_20_4,-,1.2e-06,13.9,0.0,1.7e-06,13.4,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AG-538-J23
442,CrtY,lycopene_cycl,TIGR01789.1,AM-235-N15_AM-235-N15_contigs_AM-235-N15_NODE_11_2,-,1.5e-06,13.5,0.0,2.3e-06,12.9,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-235-N15
443,CrtY,lycopene_cycl,TIGR01789.1,AM-334-M08_AM-334-M08_contigs_AM-334-M08_NODE_12_21,-,8.9e-06,11.0,0.0,1.2e-05,10.5,0.0,1.1,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-334-M08
444,CrtY,lycopene_cycl,TIGR01789.1,AM-334-B19_AM-334-B19_contigs_AM-334-B19_NODE_2_34,-,3.1e-06,12.5,0.0,5e-06,11.8,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-334-B19
445,CrtY,lycopene_cycl,TIGR01789.1,AM-334-B19_AM-334-B19_contigs_AM-334-B19_NODE_3_31,-,2e-06,13.1,0.0,2.9e-06,12.6,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-334-B19
446,CrtY,lycopene_cycl,TIGR01789.1,AM-276-J16_AM-276-J16_contigs_AM-276-J16_NODE_9_18,-,1.5e-15,43.1,0.0,7e-15,40.9,0.0,2.0,1,1,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-276-J16
447,CrtY,lycopene_cycl,TIGR01789.1,AM-276-J16_AM-276-J16_contigs_AM-276-J16_NODE_10_10,-,1.2e-06,13.8,0.0,1.9e-06,13.2,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-276-J16
448,CrtY,lycopene_cycl,TIGR01789.1,AM-276-J16_AM-276-J16_contigs_AM-276-J16_NODE_14_5,-,1.1e-05,10.6,0.1,1.6e-05,10.1,0.1,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-276-J16
449,CrtY,lycopene_cycl,TIGR01789.1,AH-473-J23_AH-473-J23_contigs_AH-473-J23_NODE_14_10,-,1.5e-20,59.6,0.0,3.5e-20,58.4,0.0,1.6,1,1,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-473-J23
450,CrtY,lycopene_cycl,TIGR01789.1,AH-473-J23_AH-473-J23_contigs_AH-473-J23_NODE_38_1,-,5.3e-06,11.7,0.0,8.2e-06,11.1,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-473-J23
451,CrtY,lycopene_cycl,TIGR01789.1,AM-262-N05_AM-262-N05_contigs_AM-262-N05_NODE_1_22,-,3.9e-06,12.2,0.0,6e-06,11.5,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-262-N05
452,CrtY,lycopene_cycl,TIGR01789.1,AM-187-O15_AM-187-O15_contigs_AM-187-O15_NODE_26_5,-,5.2e-06,11.7,0.1,7.6e-06,11.2,0.1,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-187-O15
453,CrtY,lycopene_cycl,TIGR01789.1,AM-187-O15_AM-187-O15_contigs_AM-187-O15_NODE_31_2,-,2.1e-06,13.0,0.0,6.5e-06,11.4,0.0,1.7,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-187-O15
454,CrtY,lycopene_cycl,TIGR01789.1,AM-247-P05_AM-247-P05_contigs_AM-247-P05_NODE_12_9,-,1.4e-07,16.9,0.0,4.2e-07,15.4,0.0,1.8,3,0,0,3,3,3,1,JCVI: lycopene beta-cyclase CrtY,AM-247-P05
455,CrtY,lycopene_cycl,TIGR01789.1,AM-201-K09_AM-201-K09_contigs_AM-201-K09_NODE_28_1,-,2.8e-07,15.9,0.0,7.5e-07,14.5,0.0,1.7,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-201-K09
456,CrtY,lycopene_cycl,TIGR01789.1,AM-210-A17_AM-210-A17_contigs_AM-210-A17_NODE_43_4,-,6.9e-06,11.3,0.0,7.9e-06,11.1,0.0,1.0,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-210-A17
457,CrtY,lycopene_cycl,TIGR01789.1,AM-184-P10_AM-184-P10_contigs_AM-184-P10_NODE_8_18,-,7.6e-06,11.2,0.1,1.1e-05,10.7,0.1,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-184-P10
458,CrtY,lycopene_cycl,TIGR01789.1,AM-208-K11_AM-208-K11_contigs_AM-208-K11_NODE_19_5,-,1e-06,14.0,0.1,2.7e-06,12.7,0.0,1.7,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-208-K11
459,CrtY,lycopene_cycl,TIGR01789.1,AM-235-O15_AM-235-O15_contigs_AM-235-O15_NODE_27_2,-,2.2e-07,16.3,0.0,9.5e-07,14.2,0.0,2.0,3,0,0,3,3,3,1,JCVI: lycopene beta-cyclase CrtY,AM-235-O15
460,CrtY,lycopene_cycl,TIGR01789.1,AM-235-D23_AM-235-D23_contigs_AM-235-D23_NODE_4_10,-,1.7e-06,13.4,0.0,2.4e-06,12.8,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-235-D23
461,CrtY,lycopene_cycl,TIGR01789.1,AH-888-C20_AH-888-C20_contigs_AH-888-C20_NODE_3_15,-,1.4e-07,16.9,0.0,4.3e-07,15.3,0.0,1.7,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-888-C20
462,CrtY,lycopene_cycl,TIGR01789.1,AM-334-O18_AM-334-O18_contigs_AM-334-O18_NODE_6_15,-,7.8e-06,11.2,0.0,1.7e-05,10.1,0.0,1.5,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-334-O18
463,CrtY,lycopene_cycl,TIGR01789.1,AM-138-C08_AM-138-C08_contigs_AM-138-C08_NODE_1_3,-,8.6e-06,11.0,0.1,2.4e-05,9.6,0.1,1.7,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-138-C08
464,CrtY,lycopene_cycl,TIGR01789.1,AM-138-J05_AM-138-J05_contigs_AM-138-J05_NODE_15_4,-,3.3e-07,15.7,0.0,9.1e-07,14.2,0.0,1.7,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-138-J05
465,CrtY,lycopene_cycl,TIGR01789.1,AM-138-J05_AM-138-J05_contigs_AM-138-J05_NODE_18_2,-,5.4e-06,11.7,0.0,7.7e-06,11.2,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-138-J05
466,CrtY,lycopene_cycl,TIGR01789.1,AM-118-B18_AM-118-B18_contigs_AM-118-B18_NODE_2_25,-,5.9e-06,11.6,0.0,9e-06,11.0,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-118-B18
467,CrtY,lycopene_cycl,TIGR01789.1,AM-118-B18_AM-118-B18_contigs_AM-118-B18_NODE_7_11,-,1.2e-05,10.5,0.0,3.6e-05,9.0,0.0,1.7,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-118-B18
468,CrtY,lycopene_cycl,TIGR01789.1,AM-118-B18_AM-118-B18_contigs_AM-118-B18_NODE_9_8,-,5.7e-06,11.6,0.0,8.6e-06,11.0,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-118-B18
469,CrtY,lycopene_cycl,TIGR01789.1,AH-613-I15_AH-613-I15_contigs_AH-613-I15_NODE_3_13,-,2.9e-07,15.9,0.0,9.1e-07,14.2,0.0,1.7,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-613-I15
470,CrtY,lycopene_cycl,TIGR01789.1,AH-611-C05_AH-611-C05_contigs_AH-611-C05_NODE_5_14,-,4.5e-06,12.0,0.0,8.2e-06,11.1,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-611-C05
