,hmmsearching_for,target_name,target_accession,query_name,query_accession,e-value,score,bias,best_domain_e-value,best_domain_score,best_domain_bias,exp,reg,clu,ov,env,dom,rep,inc,query_description,SAG
734,CrtI,crtI_fam,TIGR02734.1,AM-121-F11_AM-121-F11_contigs_AM-121-F11_NODE_1_7,-,1e-05,10.4,0.4,9.7e-05,7.1,0.3,2.0,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-121-F11
735,CrtI,crtI_fam,TIGR02734.1,AM-121-F11_AM-121-F11_contigs_AM-121-F11_NODE_2_33,-,1.9e-08,19.3,1.1,3.2e-08,18.6,1.1,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-121-F11
736,CrtI,crtI_fam,TIGR02734.1,AM-121-F11_AM-121-F11_contigs_AM-121-F11_NODE_2_36,-,1.2e-05,10.1,0.2,6e-05,7.8,0.1,1.9,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-121-F11
737,CrtI,crtI_fam,TIGR02734.1,AM-121-F11_AM-121-F11_contigs_AM-121-F11_NODE_2_48,-,2.3e-35,108.2,1.2,7.5e-15,40.5,0.0,3.5,3,1,0,3,3,3,3,JCVI: phytoene desaturase family protein,AM-121-F11
738,CrtI,crtI_fam,TIGR02734.1,AM-121-F11_AM-121-F11_contigs_AM-121-F11_NODE_2_49,-,9.3e-29,86.3,0.0,6.3e-14,37.4,0.0,3.1,3,0,0,3,3,3,3,JCVI: phytoene desaturase family protein,AM-121-F11
740,CrtI,crtI_fam,TIGR02734.1,AM-121-F11_AM-121-F11_contigs_AM-121-F11_NODE_4_32,-,9.1e-07,13.8,0.6,1.3e-06,13.2,0.6,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-121-F11
741,CrtI,crtI_fam,TIGR02734.1,AM-121-F11_AM-121-F11_contigs_AM-121-F11_NODE_4_34,-,2.5e-08,18.9,0.1,6.7e-08,17.5,0.1,1.7,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-121-F11
742,CrtI,crtI_fam,TIGR02734.1,AM-121-F11_AM-121-F11_contigs_AM-121-F11_NODE_14_4,-,2.4e-06,12.4,0.1,3.7e-06,11.8,0.1,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-121-F11
743,CrtI,crtI_fam,TIGR02734.1,AM-121-F11_AM-121-F11_contigs_AM-121-F11_NODE_20_3,-,5e-07,14.7,0.8,7e-07,14.2,0.8,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-121-F11
744,CrtI,crtI_fam,TIGR02734.1,AM-121-F11_AM-121-F11_contigs_AM-121-F11_NODE_20_6,-,7e-08,17.5,0.3,3.5e-06,11.9,0.4,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-121-F11
745,CrtI,crtI_fam,TIGR02734.1,AM-121-F11_AM-121-F11_contigs_AM-121-F11_NODE_22_13,-,2.9e-12,32.0,1.5,1.9e-07,16.0,0.0,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-121-F11
746,CrtI,crtI_fam,TIGR02734.1,AM-121-F11_AM-121-F11_contigs_AM-121-F11_NODE_25_3,-,7.4e-06,10.8,0.1,1.1e-05,10.2,0.1,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-121-F11
748,CrtI,crtI_fam,TIGR02734.1,AM-121-F11_AM-121-F11_contigs_AM-121-F11_NODE_30_9,-,6.7e-10,24.1,0.3,1e-09,23.5,0.3,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-121-F11
749,CrtI,crtI_fam,TIGR02734.1,AM-121-F11_AM-121-F11_contigs_AM-121-F11_NODE_41_1,-,1.6e-08,19.6,0.6,2e-08,19.2,0.6,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-121-F11
750,CrtI,crtI_fam,TIGR02734.1,AM-121-F11_AM-121-F11_contigs_AM-121-F11_NODE_41_2,-,1.5e-07,16.4,0.0,2.9e-07,15.4,0.0,1.5,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-121-F11
752,CrtI,crtI_fam,TIGR02734.1,AM-121-F11_AM-121-F11_contigs_AM-121-F11_NODE_63_2,-,2.5e-08,18.9,0.5,3.8e-08,18.4,0.5,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-121-F11
753,CrtI,crtI_fam,TIGR02734.1,AM-121-F11_AM-121-F11_contigs_AM-121-F11_NODE_63_3,-,8.9e-10,23.7,0.1,2.2e-09,22.4,0.0,1.6,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-121-F11
755,CrtI,crtI_fam,TIGR02734.1,AM-121-F11_AM-121-F11_contigs_AM-121-F11_NODE_78_1,-,6.3e-08,17.6,0.1,7.2e-08,17.4,0.1,1.0,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-121-F11
756,CrtI,crtI_fam,TIGR02734.1,AM-121-F11_AM-121-F11_contigs_AM-121-F11_NODE_96_2,-,1.1e-06,13.5,0.0,1.6e-06,13.0,0.0,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-121-F11
757,CrtI,crtI_fam,TIGR02734.1,AM-216-D03_AM-216-D03_contigs_AM-216-D03_NODE_1_17,-,9.1e-08,17.1,0.8,9.1e-08,17.1,0.8,2.5,3,0,0,3,3,3,2,JCVI: phytoene desaturase family protein,AM-216-D03
758,CrtI,crtI_fam,TIGR02734.1,AM-216-D03_AM-216-D03_contigs_AM-216-D03_NODE_2_8,-,4.5e-07,14.8,0.2,6.9e-07,14.2,0.2,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-216-D03
759,CrtI,crtI_fam,TIGR02734.1,AM-216-D03_AM-216-D03_contigs_AM-216-D03_NODE_7_12,-,5.5e-08,17.8,0.0,2.8e-07,15.5,0.0,1.9,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-216-D03
760,CrtI,crtI_fam,TIGR02734.1,AM-216-D03_AM-216-D03_contigs_AM-216-D03_NODE_7_20,-,1.1e-08,20.1,0.0,1.8e-08,19.5,0.0,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-216-D03
761,CrtI,crtI_fam,TIGR02734.1,AM-216-D03_AM-216-D03_contigs_AM-216-D03_NODE_7_25,-,1.9e-07,16.0,0.2,2.7e-07,15.6,0.2,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-216-D03
762,CrtI,crtI_fam,TIGR02734.1,AM-216-D03_AM-216-D03_contigs_AM-216-D03_NODE_9_15,-,4.3e-06,11.6,0.5,9.8e-06,10.4,0.6,1.4,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-216-D03
763,CrtI,crtI_fam,TIGR02734.1,AM-216-D03_AM-216-D03_contigs_AM-216-D03_NODE_9_17,-,1.3e-06,13.3,0.1,2.1e-06,12.6,0.1,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-216-D03
764,CrtI,crtI_fam,TIGR02734.1,AM-216-D03_AM-216-D03_contigs_AM-216-D03_NODE_13_17,-,6e-08,17.7,0.0,8.8e-08,17.2,0.0,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-216-D03
765,CrtI,crtI_fam,TIGR02734.1,AM-216-D03_AM-216-D03_contigs_AM-216-D03_NODE_28_8,-,2.7e-06,12.2,0.0,1.7e-05,9.6,0.0,2.0,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-216-D03
766,CrtI,crtI_fam,TIGR02734.1,AM-216-D03_AM-216-D03_contigs_AM-216-D03_NODE_42_1,-,3.2e-08,18.6,0.0,3.9e-08,18.3,0.0,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-216-D03
767,CrtI,crtI_fam,TIGR02734.1,AM-235-M19_AM-235-M19_contigs_AM-235-M19_NODE_1_40,-,1e-08,20.3,0.3,1.6e-08,19.6,0.3,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-M19
768,CrtI,crtI_fam,TIGR02734.1,AM-235-M19_AM-235-M19_contigs_AM-235-M19_NODE_2_14,-,7.1e-08,17.5,0.0,1e-07,16.9,0.0,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-M19
769,CrtI,crtI_fam,TIGR02734.1,AM-235-M19_AM-235-M19_contigs_AM-235-M19_NODE_2_25,-,4.4e-07,14.9,0.1,9.1e-07,13.8,0.1,1.5,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-235-M19
770,CrtI,crtI_fam,TIGR02734.1,AM-235-M19_AM-235-M19_contigs_AM-235-M19_NODE_2_27,-,7.9e-06,10.7,0.6,1.9e-05,9.4,0.5,1.6,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-235-M19
771,CrtI,crtI_fam,TIGR02734.1,AM-235-M19_AM-235-M19_contigs_AM-235-M19_NODE_3_56,-,1.7e-06,12.9,0.1,2.3e-06,12.4,0.1,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-M19
772,CrtI,crtI_fam,TIGR02734.1,AM-235-M19_AM-235-M19_contigs_AM-235-M19_NODE_4_26,-,1.2e-07,16.7,1.4,1.2e-07,16.7,1.4,2.6,3,0,0,3,3,3,2,JCVI: phytoene desaturase family protein,AM-235-M19
773,CrtI,crtI_fam,TIGR02734.1,AM-235-M19_AM-235-M19_contigs_AM-235-M19_NODE_6_24,-,1.1e-05,10.2,0.0,2.2e-05,9.2,0.0,1.4,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-M19
774,CrtI,crtI_fam,TIGR02734.1,AM-235-M19_AM-235-M19_contigs_AM-235-M19_NODE_7_41,-,5.6e-09,21.1,0.0,1.3e-08,19.9,0.0,1.7,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-235-M19
775,CrtI,crtI_fam,TIGR02734.1,AM-235-M19_AM-235-M19_contigs_AM-235-M19_NODE_12_10,-,2.7e-06,12.2,0.0,1.8e-05,9.5,0.0,1.9,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-235-M19
776,CrtI,crtI_fam,TIGR02734.1,AM-235-M19_AM-235-M19_contigs_AM-235-M19_NODE_30_12,-,1.6e-09,22.9,0.0,2.7e-08,18.8,0.0,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-235-M19
777,CrtI,crtI_fam,TIGR02734.1,AM-235-M19_AM-235-M19_contigs_AM-235-M19_NODE_30_18,-,6.9e-06,10.9,0.3,8.1e-06,10.7,0.3,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-M19
778,CrtI,crtI_fam,TIGR02734.1,AM-235-M19_AM-235-M19_contigs_AM-235-M19_NODE_43_3,-,1.4e-07,16.5,0.1,2.2e-07,15.8,0.1,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-M19
779,CrtI,crtI_fam,TIGR02734.1,AM-164-M16_AM-164-M16_contigs_AM-164-M16_NODE_3_5,-,1.3e-09,23.2,0.5,3.5e-06,11.9,0.4,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-164-M16
780,CrtI,crtI_fam,TIGR02734.1,AM-164-M16_AM-164-M16_contigs_AM-164-M16_NODE_3_8,-,6.1e-07,14.4,0.3,8.3e-07,13.9,0.3,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-164-M16
781,CrtI,crtI_fam,TIGR02734.1,AM-164-M16_AM-164-M16_contigs_AM-164-M16_NODE_5_18,-,1.7e-06,12.9,0.5,2.8e-06,12.2,0.1,1.5,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-164-M16
782,CrtI,crtI_fam,TIGR02734.1,AM-164-M16_AM-164-M16_contigs_AM-164-M16_NODE_6_24,-,4e-06,11.7,0.0,7.7e-06,10.8,0.0,1.5,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-164-M16
783,CrtI,crtI_fam,TIGR02734.1,AM-164-M16_AM-164-M16_contigs_AM-164-M16_NODE_7_21,-,2.5e-06,12.3,0.0,3.7e-05,8.5,0.0,2.0,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-164-M16
784,CrtI,crtI_fam,TIGR02734.1,AM-164-M16_AM-164-M16_contigs_AM-164-M16_NODE_9_7,-,6.6e-08,17.6,0.0,1e-07,16.9,0.0,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-164-M16
785,CrtI,crtI_fam,TIGR02734.1,AM-164-M16_AM-164-M16_contigs_AM-164-M16_NODE_11_6,-,2.2e-06,12.5,0.2,3.2e-06,12.0,0.2,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-164-M16
786,CrtI,crtI_fam,TIGR02734.1,AM-164-M16_AM-164-M16_contigs_AM-164-M16_NODE_33_6,-,1.7e-08,19.5,0.6,1.9e-08,19.3,0.6,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-164-M16
787,CrtI,crtI_fam,TIGR02734.1,AM-164-M16_AM-164-M16_contigs_AM-164-M16_NODE_51_1,-,6e-12,30.9,1.8,2.1e-07,15.9,0.8,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-164-M16
788,CrtI,crtI_fam,TIGR02734.1,AM-164-M16_AM-164-M16_contigs_AM-164-M16_NODE_57_3,-,1.4e-09,23.0,2.1,1.7e-09,22.8,2.1,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-164-M16
789,CrtI,crtI_fam,TIGR02734.1,AM-216-E15_AM-216-E15_contigs_AM-216-E15_NODE_2_34,-,5.5e-07,14.5,2.1,8e-07,14.0,2.1,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-216-E15
790,CrtI,crtI_fam,TIGR02734.1,AM-216-E15_AM-216-E15_contigs_AM-216-E15_NODE_2_50,-,1.1e-35,109.3,0.3,1.6e-14,39.4,0.0,3.5,3,1,0,3,3,3,3,JCVI: phytoene desaturase family protein,AM-216-E15
791,CrtI,crtI_fam,TIGR02734.1,AM-216-E15_AM-216-E15_contigs_AM-216-E15_NODE_2_51,-,5.9e-21,60.6,0.0,2.9e-09,22.0,0.0,3.1,3,0,0,3,3,3,3,JCVI: phytoene desaturase family protein,AM-216-E15
792,CrtI,crtI_fam,TIGR02734.1,AM-216-E15_AM-216-E15_contigs_AM-216-E15_NODE_10_2,-,4e-08,18.3,0.2,7.9e-06,10.7,0.3,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-216-E15
793,CrtI,crtI_fam,TIGR02734.1,AM-216-E15_AM-216-E15_contigs_AM-216-E15_NODE_10_5,-,1.5e-06,13.1,0.0,2.1e-06,12.6,0.0,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-216-E15
794,CrtI,crtI_fam,TIGR02734.1,AM-216-E15_AM-216-E15_contigs_AM-216-E15_NODE_10_9,-,1.4e-07,16.5,0.1,2.1e-07,15.9,0.1,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-216-E15
795,CrtI,crtI_fam,TIGR02734.1,AM-216-E15_AM-216-E15_contigs_AM-216-E15_NODE_15_3,-,2.4e-06,12.4,0.5,4.4e-06,11.5,0.5,1.4,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-216-E15
796,CrtI,crtI_fam,TIGR02734.1,AM-216-E15_AM-216-E15_contigs_AM-216-E15_NODE_15_5,-,2.9e-06,12.1,0.9,8e-06,10.7,0.7,1.7,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-216-E15
797,CrtI,crtI_fam,TIGR02734.1,AM-216-E15_AM-216-E15_contigs_AM-216-E15_NODE_15_17,-,8.1e-06,10.7,0.1,4.1e-05,8.3,0.1,1.9,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-216-E15
798,CrtI,crtI_fam,TIGR02734.1,AM-216-E15_AM-216-E15_contigs_AM-216-E15_NODE_18_16,-,2.7e-07,15.5,0.0,3.9e-07,15.0,0.0,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-216-E15
799,CrtI,crtI_fam,TIGR02734.1,AM-216-E15_AM-216-E15_contigs_AM-216-E15_NODE_21_8,-,1.3e-07,16.6,0.1,2.3e-07,15.8,0.1,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-216-E15
800,CrtI,crtI_fam,TIGR02734.1,AM-216-E15_AM-216-E15_contigs_AM-216-E15_NODE_22_8,-,3.8e-06,11.8,0.3,6.9e-06,10.9,0.3,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-216-E15
801,CrtI,crtI_fam,TIGR02734.1,AM-216-E15_AM-216-E15_contigs_AM-216-E15_NODE_22_9,-,3.4e-06,11.9,0.8,5.8e-06,11.1,0.8,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-216-E15
802,CrtI,crtI_fam,TIGR02734.1,AM-216-E15_AM-216-E15_contigs_AM-216-E15_NODE_24_5,-,8.8e-12,30.3,0.6,4.5e-07,14.8,0.4,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-216-E15
803,CrtI,crtI_fam,TIGR02734.1,AM-216-E15_AM-216-E15_contigs_AM-216-E15_NODE_54_1,-,1.3e-09,23.2,0.1,1.9e-09,22.7,0.1,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-216-E15
804,CrtI,crtI_fam,TIGR02734.1,AM-216-E15_AM-216-E15_contigs_AM-216-E15_NODE_66_1,-,2.4e-07,15.7,0.0,2.8e-07,15.5,0.0,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-216-E15
805,CrtI,crtI_fam,TIGR02734.1,AM-187-I16_AM-187-I16_contigs_AM-187-I16_NODE_2_43,-,3.5e-06,11.9,0.1,6.1e-06,11.1,0.1,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-187-I16
806,CrtI,crtI_fam,TIGR02734.1,AM-187-I16_AM-187-I16_contigs_AM-187-I16_NODE_4_19,-,3.8e-07,15.1,0.1,5.5e-07,14.5,0.1,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-187-I16
807,CrtI,crtI_fam,TIGR02734.1,AM-187-I16_AM-187-I16_contigs_AM-187-I16_NODE_7_3,-,1.1e-08,20.2,1.6,2.5e-08,18.9,1.5,1.6,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-187-I16
808,CrtI,crtI_fam,TIGR02734.1,AM-187-I16_AM-187-I16_contigs_AM-187-I16_NODE_7_30,-,1.1e-35,109.2,1.1,1.9e-14,39.1,0.0,3.6,3,1,0,3,3,3,3,JCVI: phytoene desaturase family protein,AM-187-I16
809,CrtI,crtI_fam,TIGR02734.1,AM-187-I16_AM-187-I16_contigs_AM-187-I16_NODE_7_31,-,8.1e-10,23.9,0.1,3.7e-09,21.7,0.0,1.8,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-187-I16
810,CrtI,crtI_fam,TIGR02734.1,AM-187-I16_AM-187-I16_contigs_AM-187-I16_NODE_8_17,-,1.2e-06,13.4,0.1,1.8e-06,12.8,0.1,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-187-I16
811,CrtI,crtI_fam,TIGR02734.1,AM-187-I16_AM-187-I16_contigs_AM-187-I16_NODE_10_7,-,2.3e-08,19.0,1.5,4.5e-08,18.1,0.3,1.9,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-187-I16
812,CrtI,crtI_fam,TIGR02734.1,AM-187-I16_AM-187-I16_contigs_AM-187-I16_NODE_10_9,-,6e-07,14.4,0.6,9.1e-07,13.8,0.6,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-187-I16
813,CrtI,crtI_fam,TIGR02734.1,AM-187-I16_AM-187-I16_contigs_AM-187-I16_NODE_13_14,-,6.6e-13,34.1,0.0,9.6e-13,33.5,0.0,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-187-I16
814,CrtI,crtI_fam,TIGR02734.1,AM-187-I16_AM-187-I16_contigs_AM-187-I16_NODE_17_3,-,6.7e-08,17.6,10.2,1.8e-07,16.2,1.5,2.4,3,0,0,3,3,3,2,JCVI: phytoene desaturase family protein,AM-187-I16
815,CrtI,crtI_fam,TIGR02734.1,AM-187-I16_AM-187-I16_contigs_AM-187-I16_NODE_29_4,-,6.3e-06,11.0,0.3,8.5e-06,10.6,0.3,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-187-I16
816,CrtI,crtI_fam,TIGR02734.1,AM-187-I16_AM-187-I16_contigs_AM-187-I16_NODE_35_1,-,1.4e-11,29.7,0.0,1.6e-11,29.5,0.0,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-187-I16
817,CrtI,crtI_fam,TIGR02734.1,AM-187-I16_AM-187-I16_contigs_AM-187-I16_NODE_47_1,-,1e-06,13.7,0.3,2.3e-06,12.5,0.2,1.6,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-187-I16
818,CrtI,crtI_fam,TIGR02734.1,AM-187-I16_AM-187-I16_contigs_AM-187-I16_NODE_52_3,-,5.7e-12,31.0,1.8,1.9e-07,16.0,1.1,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-187-I16
819,CrtI,crtI_fam,TIGR02734.1,AM-264-M02_AM-264-M02_contigs_AM-264-M02_NODE_2_20,-,4e-08,18.3,9.9,1.2e-07,16.7,1.0,2.5,3,0,0,3,3,3,2,JCVI: phytoene desaturase family protein,AM-264-M02
820,CrtI,crtI_fam,TIGR02734.1,AM-264-M02_AM-264-M02_contigs_AM-264-M02_NODE_6_8,-,1.2e-06,13.4,0.3,2e-06,12.7,0.0,1.4,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-264-M02
821,CrtI,crtI_fam,TIGR02734.1,AM-264-M02_AM-264-M02_contigs_AM-264-M02_NODE_10_3,-,6.4e-08,17.6,0.0,1e-07,16.9,0.0,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-264-M02
822,CrtI,crtI_fam,TIGR02734.1,AM-264-M02_AM-264-M02_contigs_AM-264-M02_NODE_13_1,-,6.7e-09,20.8,0.5,3.5e-08,18.5,0.2,1.9,1,1,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-264-M02
823,CrtI,crtI_fam,TIGR02734.1,AM-264-M02_AM-264-M02_contigs_AM-264-M02_NODE_15_10,-,5.1e-08,17.9,0.1,2.9e-06,12.1,0.0,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-264-M02
824,CrtI,crtI_fam,TIGR02734.1,AM-264-M02_AM-264-M02_contigs_AM-264-M02_NODE_19_12,-,2.8e-06,12.2,0.1,5.1e-06,11.3,0.1,1.4,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-264-M02
825,CrtI,crtI_fam,TIGR02734.1,AM-264-M02_AM-264-M02_contigs_AM-264-M02_NODE_20_12,-,1.5e-06,13.1,0.2,3.8e-06,11.7,0.1,1.6,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-264-M02
826,CrtI,crtI_fam,TIGR02734.1,AM-264-M02_AM-264-M02_contigs_AM-264-M02_NODE_23_1,-,2.6e-08,18.9,0.5,3.2e-08,18.6,0.5,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-264-M02
827,CrtI,crtI_fam,TIGR02734.1,AM-264-M02_AM-264-M02_contigs_AM-264-M02_NODE_23_2,-,1.5e-07,16.4,0.0,2.9e-07,15.4,0.0,1.5,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-264-M02
828,CrtI,crtI_fam,TIGR02734.1,AM-264-M02_AM-264-M02_contigs_AM-264-M02_NODE_35_2,-,2e-06,12.7,0.1,2.7e-06,12.3,0.1,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-264-M02
829,CrtI,crtI_fam,TIGR02734.1,AM-216-L09_AM-216-L09_contigs_AM-216-L09_NODE_6_4,-,3.5e-08,18.5,1.7,5.4e-08,17.8,1.7,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-216-L09
830,CrtI,crtI_fam,TIGR02734.1,AM-216-L09_AM-216-L09_contigs_AM-216-L09_NODE_6_19,-,7.2e-36,109.8,0.8,9.9e-15,40.1,0.0,3.5,3,1,0,3,3,3,3,JCVI: phytoene desaturase family protein,AM-216-L09
831,CrtI,crtI_fam,TIGR02734.1,AM-216-L09_AM-216-L09_contigs_AM-216-L09_NODE_6_20,-,4.5e-28,84.1,0.0,5.9e-13,34.2,0.0,3.1,3,0,0,3,3,3,3,JCVI: phytoene desaturase family protein,AM-216-L09
832,CrtI,crtI_fam,TIGR02734.1,AM-216-L09_AM-216-L09_contigs_AM-216-L09_NODE_8_26,-,4.1e-10,24.8,0.1,6.2e-10,24.2,0.1,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-216-L09
833,CrtI,crtI_fam,TIGR02734.1,AM-216-L09_AM-216-L09_contigs_AM-216-L09_NODE_10_8,-,2.4e-09,22.3,0.5,5.3e-09,21.2,0.3,1.6,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-216-L09
834,CrtI,crtI_fam,TIGR02734.1,AM-216-L09_AM-216-L09_contigs_AM-216-L09_NODE_11_15,-,5e-07,14.7,0.8,1.8e-06,12.8,0.1,2.0,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-216-L09
835,CrtI,crtI_fam,TIGR02734.1,AM-216-L09_AM-216-L09_contigs_AM-216-L09_NODE_14_11,-,9.8e-08,17.0,9.4,1.9e-07,16.0,0.9,2.6,3,0,0,3,3,3,2,JCVI: phytoene desaturase family protein,AM-216-L09
836,CrtI,crtI_fam,TIGR02734.1,AM-216-L09_AM-216-L09_contigs_AM-216-L09_NODE_15_21,-,1.2e-06,13.4,0.1,4.3e-05,8.3,0.0,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-216-L09
837,CrtI,crtI_fam,TIGR02734.1,AM-216-L09_AM-216-L09_contigs_AM-216-L09_NODE_16_7,-,5.9e-09,21.0,0.6,1.4e-05,9.9,0.7,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-216-L09
838,CrtI,crtI_fam,TIGR02734.1,AM-216-L09_AM-216-L09_contigs_AM-216-L09_NODE_16_10,-,1.3e-06,13.2,0.2,1.8e-06,12.8,0.2,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-216-L09
839,CrtI,crtI_fam,TIGR02734.1,AM-216-L09_AM-216-L09_contigs_AM-216-L09_NODE_16_16,-,1.3e-07,16.6,0.1,2.2e-07,15.8,0.1,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-216-L09
840,CrtI,crtI_fam,TIGR02734.1,AM-216-L09_AM-216-L09_contigs_AM-216-L09_NODE_18_15,-,1.3e-06,13.3,0.0,2.8e-06,12.2,0.0,1.6,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-216-L09
841,CrtI,crtI_fam,TIGR02734.1,AM-216-L09_AM-216-L09_contigs_AM-216-L09_NODE_19_7,-,1.2e-06,13.5,0.1,2.4e-06,12.4,0.1,1.5,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-216-L09
